time,pid,x,y,z
1493735926486,PC6771,-0.0721,0.0106,-0.1023
1493735926511,PC6771,-0.0244,-0.0219,-0.0769
1493735926536,PC6771,-0.1163,-0.0142,-0.0714
1493735926561,PC6771,0.0816,0.0615,-0.0442
1493735926585,PC6771,-0.0388,0.2619,-0.1532
1493735926611,PC6771,-0.1036,0.1077,-0.2881
1493735926636,PC6771,-0.1219,-0.0271,-0.135
1493735926661,PC6771,0.0399,0.305,0.0566
1493735926686,PC6771,-0.0388,0.0604,-0.0031
1493735926711,PC6771,0.7889,-0.2872,-0.2443
1493735926736,PC6771,0.0683,0.1209,-0.1346
1493735926761,PC6771,0.0085,-0.0108,-0.2301
1493735926785,PC6771,-0.0266,-0.0223,-0.2088
1493735926811,PC6771,-0.0495,-0.0629,-0.1236
1493735926836,PC6771,-0.0619,-0.0536,-0.1038
1493735926860,PC6771,-0.1298,-0.0694,-0.1399
1493735926886,PC6771,-0.1287,-0.066,-0.2071
1493735926910,PC6771,-0.1204,-0.096,-0.1004
1493735926936,PC6771,-0.079,-0.0252,-0.1188
1493735926961,PC6771,-0.0982,-0.0522,-0.1965
1493735926985,PC6771,-0.0847,-0.0405,-0.2064
1493735927011,PC6771,-0.0937,-0.0308,-0.1835
1493735927036,PC6771,-0.0713,-0.0671,-0.1442
1493735927062,PC6771,-0.0874,-0.0673,-0.1458
1493735927086,PC6771,-0.0717,-0.0357,-0.154
1493735927111,PC6771,-0.0747,-0.0102,-0.1507
1493735927136,PC6771,-0.0381,-0.0231,-0.1205
1493735927160,PC6771,-0.0258,-0.0253,-0.0888
1493735927185,PC6771,-0.0441,-0.0204,-0.0545
1493735927209,PC6771,-0.0165,-0.0099,-0.0064
1493735927236,PC6771,-0.0206,0.0016,-0.056
1493735927260,PC6771,-0.0046,-0.0216,-0.0759
1493735927285,PC6771,-0.009000000000000001,-0.0209,-0.0599
1493735927310,PC6771,-0.0193,-0.0068,-0.0137
1493735927337,PC6771,-0.0458,0.0072,0.0056
1493735927360,PC6771,-0.02,0.0085,-0.0555
1493735927385,PC6771,0.0316,0.0037,-0.1249
1493735927411,PC6771,0.0018,-0.0216,-0.0932
1493735927435,PC6771,-0.0293,-0.0215,-0.048
1493735927460,PC6771,-0.0167,-0.0045,-0.0141
1493735927485,PC6771,-0.0087,0.018000000000000002,-0.025
1493735927510,PC6771,0.0311,-0.0093,-0.0781
1493735927536,PC6771,-0.0399,-0.0116,-0.0753
1493735927560,PC6771,-0.0498,0.0035,-0.0328
1493735927585,PC6771,-0.0195,-0.0058,-0.0315
1493735927609,PC6771,0.0048,-0.0059,-0.0563
1493735927635,PC6771,-0.0283,0.0,-0.0436
1493735927660,PC6771,-0.0124,0.0033,-0.054000000000000006
1493735927685,PC6771,-0.0575,0.0029,-0.0627
1493735927710,PC6771,-0.0372,0.0258,-0.0248
1493735927735,PC6771,0.0049,0.13,-0.378
1493735927765,PC6771,-0.1695,-0.0892,-0.0861
1493735927785,PC6771,-0.0396,-0.0448,-0.0709
1493735927809,PC6771,0.0417,0.0598,0.0655
1493735927835,PC6771,-0.0448,0.0071,0.0151
1493735927860,PC6771,-0.029,-0.0763,-0.1731
1493735927885,PC6771,-0.0426,-0.056,-0.2228
1493735927910,PC6771,0.1115,-0.0739,-0.08800000000000001
1493735927936,PC6771,0.1024,-0.1098,0.141
1493735927959,PC6771,-0.0565,0.0246,-0.1012
1493735927985,PC6771,0.01,0.0392,-0.1128
1493735928009,PC6771,-0.0598,0.0394,-0.0064
1493735928035,PC6771,0.0085,-0.0357,-0.0876
1493735928062,PC6771,0.0046,0.0005,-0.066
1493735928084,PC6771,0.0236,0.0805,-0.0027
1493735928110,PC6771,-0.0338,0.0513,-0.0072
1493735928135,PC6771,0.065,0.1231,0.0473
1493735928159,PC6771,0.1022,0.0365,0.0561
1493735928184,PC6771,0.1256,0.0054,-0.0126
1493735928209,PC6771,0.19,-0.0001,-0.0591
1493735928235,PC6771,0.2265,0.0802,-0.0141
1493735928259,PC6771,0.1517,0.1481,-0.0435
1493735928284,PC6771,0.0913,0.1023,-0.0911
1493735928309,PC6771,0.0535,-0.0396,-0.0959
1493735928334,PC6771,0.0565,-0.1386,-0.1047
1493735928361,PC6771,-0.0361,-0.2121,0.0455
1493735928384,PC6771,-0.028,-0.2538,0.0138
1493735928409,PC6771,0.1825,-0.2038,-0.1395
1493735928433,PC6771,0.2097,-0.2615,-0.1884
1493735928459,PC6771,0.105,-0.0925,-0.2307
1493735928484,PC6771,0.1037,-0.1173,-0.2402
1493735928509,PC6771,0.0489,-0.0528,-0.1339
1493735928534,PC6771,-0.0531,-0.0004,-0.1413
1493735928559,PC6771,-0.1828,0.4167,-0.011
1493735928584,PC6771,-0.3325,0.4033,0.1514
1493735928609,PC6771,-0.0592,-0.1437,-0.1187
1493735928635,PC6771,-0.0435,-0.1424,-0.1272
1493735928659,PC6771,-0.1021,-0.0304,-0.0878
1493735928684,PC6771,-0.1516,-0.0055,-0.1051
1493735928709,PC6771,-0.2883,0.1123,0.1717
1493735928734,PC6771,-0.0858,-0.0488,-0.0085
1493735928759,PC6771,-0.0556,0.0287,0.0233
1493735928789,PC6771,-0.0386,-0.114,0.0756
1493735928809,PC6771,0.0022,-0.117,0.0201
1493735928833,PC6771,-0.013,-0.1597,-0.044
1493735928859,PC6771,0.0382,-0.0842,-0.1168
1493735928884,PC6771,-0.046,-0.0799,-0.0518
1493735928909,PC6771,-0.0811,0.0254,-0.084
1493735928934,PC6771,-0.0601,0.0356,-0.0834
1493735928960,PC6771,-0.1,0.1458,-0.1025
1493735928984,PC6771,-0.1555,0.0989,0.0057
1493735929009,PC6771,-0.0652,0.0774,-0.0334
1493735929033,PC6771,-0.0684,0.0222,0.0101
1493735929062,PC6771,-0.0566,-0.0219,0.1206
1493735929084,PC6771,-0.0332,-0.1406,0.0561
1493735929108,PC6771,0.0589,-0.119,0.0085
1493735929134,PC6771,0.004,-0.1836,0.0048
1493735929158,PC6771,-0.1136,-0.1555,0.0199
1493735929183,PC6771,0.0452,-0.11,-0.1363
1493735929208,PC6771,-0.1164,0.0125,-0.0247
1493735929233,PC6771,-0.0177,-0.1177,-0.0348
1493735929257,PC6771,-0.0662,-0.1749,0.0401
1493735929283,PC6771,0.0697,-0.2311,-0.0014
1493735929308,PC6771,0.1022,0.2799,-0.219
1493735929333,PC6771,-0.0379,-0.0741,-0.0214
1493735929358,PC6771,0.0843,0.0798,-0.0531
1493735929385,PC6771,-0.0415,0.1336,0.0059
1493735929408,PC6771,-0.0071,0.0866,0.0266
1493735929433,PC6771,0.0449,0.0442,0.0187
1493735929457,PC6771,-0.0084,0.053,0.0119
1493735929483,PC6771,-0.0251,0.0158,0.0019
1493735929508,PC6771,-0.0102,0.1264,-0.03
1493735929533,PC6771,0.0239,0.0549,-0.0807
1493735929558,PC6771,0.0679,-0.1139,-0.1425
1493735929583,PC6771,0.0497,-0.1077,-0.1542
1493735929608,PC6771,0.009000000000000001,0.0819,-0.1643
1493735929633,PC6771,0.0166,0.0508,-0.1336
1493735929657,PC6771,0.1172,0.0191,-0.0062
1493735929683,PC6771,0.036000000000000004,0.183,-0.0317
1493735929708,PC6771,0.0502,0.1128,-0.3149
1493735929733,PC6771,-0.0839,0.0737,-0.3175
1493735929758,PC6771,-0.1138,0.0681,-0.2449
1493735929783,PC6771,-0.0261,0.0516,-0.2005
1493735929808,PC6771,-0.0149,-0.0256,-0.1483
1493735929833,PC6771,-0.0032,-0.1224,-0.0478
1493735929857,PC6771,0.0996,-0.1821,-0.0552
1493735929883,PC6771,0.0664,-0.1552,-0.0519
1493735929908,PC6771,0.0894,-0.16899999999999998,-0.0025
1493735929933,PC6771,0.0916,-0.2214,-0.0411
1493735929958,PC6771,0.1392,-0.1287,-0.0297
1493735929983,PC6771,0.1016,-0.2732,-0.0903
1493735930008,PC6771,0.0152,-0.3144,-0.0484
1493735930033,PC6771,0.0099,-0.1498,-0.0181
1493735930057,PC6771,0.0241,-0.1088,0.0374
1493735930081,PC6771,0.0236,-0.0641,0.07400000000000001
1493735930108,PC6771,0.0138,-0.0313,0.0213
1493735930132,PC6771,0.0961,0.3263,0.0347
1493735930157,PC6771,0.061,0.3623,0.0494
1493735930182,PC6771,0.0201,0.099,-0.0007
1493735930207,PC6771,-0.0604,-0.1602,-0.1516
1493735930232,PC6771,0.2504,0.0407,-0.0065
1493735930257,PC6771,0.124,-0.0458,0.2182
1493735930281,PC6771,0.0287,0.0936,0.0938
1493735930307,PC6771,-0.0173,0.0641,-0.0532
1493735930332,PC6771,-0.0702,-0.0442,-0.0253
1493735930357,PC6771,0.0169,-0.1131,-0.0165
1493735930382,PC6771,0.0488,0.0109,0.0389
1493735930409,PC6771,0.094,-0.0199,-0.0204
1493735930432,PC6771,0.0984,-0.1192,-0.0774
1493735930457,PC6771,0.0558,-0.0633,-0.1384
1493735930481,PC6771,-0.019,-0.0449,-0.0166
1493735930507,PC6771,-0.0425,0.0542,-0.0585
1493735930532,PC6771,0.0471,-0.0123,-0.1333
1493735930557,PC6771,0.0387,-0.0844,-0.1286
1493735930582,PC6771,0.0257,-0.0284,-0.1006
1493735930607,PC6771,0.1105,0.1029,-0.13
1493735930632,PC6771,0.0444,0.0549,0.0248
1493735930657,PC6771,0.0126,0.0339,-0.0877
1493735930681,PC6771,0.0838,-0.0429,-0.1007
1493735930707,PC6771,0.1013,-0.0217,-0.1
1493735930732,PC6771,0.0399,0.2017,-0.0295
1493735930757,PC6771,0.1583,-0.0883,-0.0501
1493735930782,PC6771,0.0648,0.0949,-0.1023
1493735930807,PC6771,0.0415,-0.0919,-0.0638
1493735930832,PC6771,-0.0611,-0.0001,-0.0491
1493735930857,PC6771,0.1952,0.1551,-0.1493
1493735930881,PC6771,-0.1564,-0.0902,-0.0382
1493735930907,PC6771,0.075,-0.0377,-0.0815
1493735930932,PC6771,0.0521,-0.0001,0.0741
1493735930957,PC6771,0.0586,0.0259,-0.0218
1493735930982,PC6771,0.1435,-0.0526,-0.1854
1493735931008,PC6771,0.0877,0.0612,-0.0578
1493735931032,PC6771,-0.0563,0.0824,0.0546
1493735931057,PC6771,-0.0538,0.1049,-0.0257
1493735931081,PC6771,0.1021,-0.0266,-0.0295
1493735931107,PC6771,0.0878,0.0022,0.0453
1493735931131,PC6771,-0.0,0.0574,-0.1082
1493735931156,PC6771,0.0743,0.0243,-0.1921
1493735931181,PC6771,0.0672,0.0035,-0.1402
1493735931206,PC6771,-0.006999999999999999,-0.0627,-0.0215
1493735931231,PC6771,0.0744,-0.0415,0.1219
1493735931256,PC6771,0.0803,0.0496,0.0058
1493735931281,PC6771,-0.0207,-0.0368,-0.1264
1493735931305,PC6771,-0.2279,-0.079,-0.0249
1493735931331,PC6771,0.0154,0.0957,0.0354
1493735931356,PC6771,-0.0066,-0.0029,-0.0634
1493735931381,PC6771,0.0304,0.0157,-0.0254
1493735931406,PC6771,0.0898,0.1348,-0.0089
1493735931433,PC6771,0.2253,0.0923,-0.0285
1493735931456,PC6771,0.1487,-0.0526,-0.2047
1493735931481,PC6771,-0.0972,-0.1505,-0.0837
1493735931505,PC6771,-0.1728,0.1663,0.0188
1493735931531,PC6771,-0.3407,-0.1534,-0.1218
1493735931556,PC6771,0.1099,-0.1634,-0.1475
1493735931581,PC6771,-0.0818,-0.0197,0.0675
1493735931606,PC6771,-0.0218,-0.1122,-0.2073
1493735931631,PC6771,0.125,-0.1213,0.0511
1493735931656,PC6771,0.0146,-0.0124,0.039
1493735931681,PC6771,0.0307,0.0092,-0.0465
1493735931705,PC6771,0.0397,-0.0394,-0.029
1493735931731,PC6771,-0.009000000000000001,0.026,-0.0046
1493735931756,PC6771,-0.0417,0.0523,0.0533
1493735931781,PC6771,-0.0147,-0.0913,-0.1736
1493735931806,PC6771,0.0663,-0.1596,-0.3085
1493735931831,PC6771,0.0515,0.1887,0.311
1493735931861,PC6771,0.0083,0.16,0.3136
1493735931881,PC6771,0.1376,-0.118,0.0203
1493735931905,PC6771,0.1501,-0.0676,-0.0866
1493735931931,PC6771,0.0703,0.1717,-0.0351
1493735931956,PC6771,0.1393,-0.1043,-0.0809
1493735931980,PC6771,0.2453,-0.2085,0.0269
1493735932006,PC6771,0.1535,-0.1052,0.0002
1493735932032,PC6771,0.0902,0.0455,-0.031
1493735932056,PC6771,0.0336,0.0591,0.0135
1493735932080,PC6771,0.125,0.0553,0.1291
1493735932105,PC6771,0.1203,-0.0546,-0.0713
1493735932129,PC6771,0.1362,0.0228,0.0733
1493735932156,PC6771,0.1387,0.0642,0.19
1493735932180,PC6771,0.1543,-0.0385,-0.0239
1493735932206,PC6771,0.1269,-0.035,0.0705
1493735932230,PC6771,0.0842,0.037000000000000005,0.0962
1493735932256,PC6771,0.0999,-0.0714,-0.0548
1493735932280,PC6771,0.0532,-0.0026,-0.1043
1493735932305,PC6771,0.0353,-0.0199,0.0757
1493735932329,PC6771,-0.0169,0.017,0.052000000000000005
1493735932355,PC6771,0.0344,-0.004,-0.0538
1493735932380,PC6771,0.0749,-0.0271,-0.018000000000000002
1493735932405,PC6771,-0.0209,-0.0071,0.1246
1493735932430,PC6771,-0.0274,0.0323,0.0107
1493735932457,PC6771,0.0784,-0.0475,-0.0985
1493735932480,PC6771,-0.0338,-0.0283,-0.0079
1493735932505,PC6771,-0.0359,0.0801,0.0493
1493735932529,PC6771,-0.0452,0.0403,-0.0033
1493735932555,PC6771,-0.0804,0.0349,-0.0356
1493735932580,PC6771,0.0091,-0.0036,-0.0722
1493735932605,PC6771,-0.101,0.002,-0.1007
1493735932630,PC6771,-0.221,-0.0062,-0.1378
1493735932655,PC6771,-0.1373,-0.0475,-0.1791
1493735932680,PC6771,-0.2211,-0.1688,-0.2826
1493735932705,PC6771,-0.0109,0.0891,-0.2906
1493735932729,PC6771,0.0424,0.0457,-0.1243
1493735932755,PC6771,0.1629,0.0732,-0.0391
1493735932780,PC6771,-0.0184,-0.0757,0.0016
1493735932805,PC6771,-0.095,0.0327,-0.1612
1493735932830,PC6771,-0.0527,0.0046,-0.2145
1493735932855,PC6771,0.0671,0.1688,-0.1383
1493735932880,PC6771,-0.0179,0.2008,-0.1424
1493735932905,PC6771,0.0451,0.487,-0.0036
1493735932929,PC6771,0.1943,0.5808,0.3528
1493735932953,PC6771,0.3862,0.6194,0.3811
1493735932979,PC6771,0.5607,0.6813,0.3143
1493735933005,PC6771,0.6927,0.7668,0.1554
1493735933030,PC6771,0.7312,0.7013,-0.1515
1493735933056,PC6771,1.2082,0.5355,-0.3963
1493735933079,PC6771,1.349,0.5085,-0.5862
1493735933104,PC6771,1.65,0.3913,-0.5376
1493735933129,PC6771,2.0231,0.2304,-0.4957
1493735933155,PC6771,1.9443,0.0912,-0.6108
1493735933179,PC6771,1.5813,-0.1244,-0.5971
1493735933204,PC6771,1.2198,-0.2162,-0.3414
1493735933229,PC6771,1.2004,-0.3786,-0.0169
1493735933254,PC6771,1.256,-0.6323,0.8546
1493735933279,PC6771,0.6883,-1.2222,1.5925
1493735933304,PC6771,-0.2645,-1.2112,1.5293
1493735933329,PC6771,-0.192,-1.0621,1.2279
1493735933353,PC6771,0.1708,-0.3253,0.7967
1493735933379,PC6771,0.1686,-0.1131,0.2986
1493735933404,PC6771,-0.1254,0.2759,0.1208
1493735933429,PC6771,-0.2951,0.3678,0.4185
1493735933454,PC6771,-0.3635,0.7117,0.5778
1493735933483,PC6771,-0.7956,1.3044,0.5076
1493735933504,PC6771,-0.3973,0.8849,0.2213
1493735933529,PC6771,0.3674,0.1411,-0.0566
1493735933553,PC6771,0.4262,-0.0654,-0.3265
1493735933579,PC6771,0.5054,-0.1349,-0.2377
1493735933604,PC6771,0.2142,0.0858,0.0635
1493735933629,PC6771,0.1822,0.0823,0.1034
1493735933654,PC6771,0.2775,-0.2178,0.0579
1493735933679,PC6771,0.3398,-0.3186,0.104
1493735933704,PC6771,0.5168,-0.2777,0.0712
1493735933731,PC6771,0.438,-0.2939,-0.0586
1493735933753,PC6771,0.201,-0.2623,-0.1564
1493735933779,PC6771,0.0886,-0.1643,-0.2164
1493735933804,PC6771,0.0186,0.024,-0.1875
1493735933829,PC6771,-0.0366,0.2475,-0.203
1493735933854,PC6771,0.011,0.6085,-0.3373
1493735933878,PC6771,-0.1914,0.6299,-0.4479
1493735933909,PC6771,-0.3948,0.1615,-0.6938
1493735933929,PC6771,-0.3408,-0.1366,-0.5033
1493735933953,PC6771,-0.2844,-0.2317,-0.4666
1493735933977,PC6771,-0.1975,-0.192,-0.3959
1493735934003,PC6771,-0.0764,-0.1472,-0.2909
1493735934028,PC6771,-0.1594,-0.1903,-0.2187
1493735934053,PC6771,-0.12,-0.1813,-0.1445
1493735934080,PC6771,-0.084,-0.1461,-0.0485
1493735934103,PC6771,-0.1125,-0.0736,-0.0061
1493735934128,PC6771,-0.0513,-0.2535,-0.0561
1493735934153,PC6771,0.1319,-0.233,-0.1245
1493735934177,PC6771,0.1674,-0.2025,-0.1038
1493735934203,PC6771,0.3367,-0.1972,-0.0821
1493735934228,PC6771,0.2368,-0.0745,-0.0749
1493735934253,PC6771,0.1269,-0.1353,-0.027000000000000003
1493735934278,PC6771,0.3989,-0.0336,-0.0927
1493735934303,PC6771,0.2833,-0.0406,-0.1567
1493735934328,PC6771,0.6097,-0.0006,-0.2461
1493735934353,PC6771,0.3128,-0.0247,-0.0914
1493735934377,PC6771,0.1266,-0.1671,0.0442
1493735934403,PC6771,0.0947,-0.1319,0.2616
1493735934428,PC6771,-0.0685,-0.1027,0.1004
1493735934453,PC6771,-0.0869,-0.062,0.1892
1493735934478,PC6771,-0.0704,0.0991,0.1547
1493735934507,PC6771,-0.0109,-0.0827,-0.0097
1493735934528,PC6771,-0.0794,-0.1527,-0.0427
1493735934553,PC6771,-0.1634,-0.1404,-0.0903
1493735934577,PC6771,-0.2418,-0.0306,-0.0929
1493735934603,PC6771,-0.1921,0.1382,-0.2755
1493735934628,PC6771,-0.2145,0.0495,-0.1956
1493735934653,PC6771,-0.2177,0.0587,-0.1029
1493735934678,PC6771,-0.4451,0.0915,-0.0384
1493735934703,PC6771,0.05,0.1017,-0.115
1493735934728,PC6771,0.2284,-0.1988,-0.1177
1493735934753,PC6771,0.2776,-0.2711,-0.1088
1493735934777,PC6771,0.3225,-0.2349,-0.0863
1493735934803,PC6771,0.2209,-0.1297,0.031
1493735934827,PC6771,0.2374,-0.2618,0.002
1493735934853,PC6771,0.3425,-0.2362,0.0213
1493735934878,PC6771,0.5078,-0.2188,0.0411
1493735934902,PC6771,0.5364,-0.1969,-0.0635
1493735934927,PC6771,0.3518,-0.2485,-0.116
1493735934952,PC6771,0.0864,-0.0207,-0.1483
1493735934977,PC6771,0.1448,0.0447,-0.2839
1493735935001,PC6771,0.1039,0.0906,-0.2671
1493735935027,PC6771,0.0759,-0.1655,-0.2197
1493735935052,PC6771,0.0452,-0.1296,-0.0861
1493735935077,PC6771,-0.0728,-0.1484,-0.0413
1493735935103,PC6771,-0.2887,-0.1427,-0.2433
1493735935127,PC6771,0.0542,0.2306,0.0918
1493735935152,PC6771,0.098,0.4696,-0.0294
1493735935177,PC6771,0.2098,0.4996,-0.0035
1493735935201,PC6771,0.1939,0.5923,-0.0524
1493735935227,PC6771,0.1724,0.8181,-0.0731
1493735935252,PC6771,0.1798,0.8722,-0.1674
1493735935277,PC6771,0.0588,1.0346,-0.4337
1493735935302,PC6771,0.0273,1.089,-0.5238
1493735935327,PC6771,-0.1107,0.9693,-0.703
1493735935352,PC6771,-0.2317,0.86,-0.785
1493735935377,PC6771,-0.3919,0.7452,-0.8631
1493735935401,PC6771,-0.4178,0.6629,-0.9484
1493735935427,PC6771,-0.4271,0.5221,-0.9919
1493735935452,PC6771,-0.4496,0.4483,-1.0396
1493735935477,PC6771,-0.4644,0.2538,-0.955
1493735935502,PC6771,-0.3982,0.096,-0.8039
1493735935531,PC6771,-0.2168,0.1093,-0.624
1493735935552,PC6771,0.1096,0.3494,-0.448
1493735935577,PC6771,0.7196,0.6515,-0.1854
1493735935601,PC6771,1.0394,0.4842,-0.1803
1493735935627,PC6771,1.078,0.0111,-0.8642
1493735935652,PC6771,1.1884,-0.2206,-0.9224
1493735935677,PC6771,1.0927,-0.7347,-0.7985
1493735935702,PC6771,0.9592,-0.8774,-0.498
1493735935727,PC6771,0.9066,-1.2635,-0.1464
1493735935752,PC6771,0.4432,-1.3516,-0.2626
1493735935776,PC6771,0.2294,-1.4774,-0.0088
1493735935801,PC6771,0.0732,-1.2886,0.3081
1493735935827,PC6771,0.1058,-0.9678,0.5752
1493735935851,PC6771,0.1263,-0.9299,0.4631
1493735935876,PC6771,0.204,-0.6326,0.1964
1493735935901,PC6771,0.2149,-0.3723,-0.0039
1493735935926,PC6771,0.3584,-0.0468,-0.3457
1493735935951,PC6771,0.3729,0.0158,-0.5852
1493735935976,PC6771,0.5565,-0.0564,-0.8358
1493735936001,PC6771,0.5219,0.027000000000000003,-0.8996
1493735936025,PC6771,0.4419,0.1079,-0.6488
1493735936051,PC6771,0.3755,0.3773,-0.4883
1493735936076,PC6771,0.226,0.607,-0.2873
1493735936101,PC6771,0.2074,0.6269,-0.22
1493735936128,PC6771,0.2466,0.7411,-0.1438
1493735936151,PC6771,0.192,0.8712,-0.0636
1493735936176,PC6771,0.3079,0.8161,-0.0565
1493735936201,PC6771,0.3718,0.9609,-0.1662
1493735936225,PC6771,0.2683,0.9618,-0.0446
1493735936251,PC6771,0.3112,0.8594,0.0873
1493735936276,PC6771,0.3353,0.7385,-0.0334
1493735936301,PC6771,0.4068,0.8494,-0.2268
1493735936326,PC6771,0.1792,0.6824,0.1717
1493735936351,PC6771,0.114,0.6135,0.243
1493735936376,PC6771,0.1478,0.5523,0.1193
1493735936401,PC6771,0.0444,0.3946,0.2143
1493735936425,PC6771,-0.0492,0.0124,0.3906
1493735936451,PC6771,0.0086,-0.0039,0.1415
1493735936476,PC6771,0.0251,0.054000000000000006,-0.1294
1493735936501,PC6771,-0.0134,0.0346,0.0319
1493735936526,PC6771,-0.1262,0.0509,0.2575
1493735936555,PC6771,-0.1136,0.0143,0.2937
1493735936576,PC6771,0.0267,0.1773,0.0097
1493735936601,PC6771,0.0245,0.0731,0.003
1493735936625,PC6771,0.1063,-0.0704,0.1815
1493735936651,PC6771,0.1438,0.0197,-0.0109
1493735936676,PC6771,0.0826,-0.0703,0.1384
1493735936701,PC6771,0.0104,-0.0435,-0.0037
1493735936727,PC6771,-0.0739,-0.0117,-0.0787
1493735936750,PC6771,-0.1283,-0.0423,-0.0895
1493735936775,PC6771,-0.1898,-0.071,-0.3137
1493735936801,PC6771,-0.2096,-0.0329,-0.3807
1493735936825,PC6771,-0.1664,-0.0495,-0.3184
1493735936849,PC6771,-0.1073,-0.1264,-0.2223
1493735936875,PC6771,-0.0569,-0.0861,-0.0792
1493735936900,PC6771,0.0127,0.0131,-0.0267
1493735936925,PC6771,-0.0443,-0.0504,0.0351
1493735936950,PC6771,-0.0514,-0.1064,0.0884
1493735936975,PC6771,-0.1019,-0.0621,0.0728
1493735937000,PC6771,-0.0799,0.0425,0.0177
1493735937025,PC6771,-0.0719,0.1267,0.0079
1493735937049,PC6771,-0.0962,0.0828,0.053
1493735937075,PC6771,-0.1079,0.0688,0.0975
1493735937100,PC6771,-0.0801,0.1314,0.0724
1493735937143,PC6771,-0.0179,0.1007,0.1001
1493735937150,PC6771,0.0085,-0.0228,0.1799
1493735937175,PC6771,0.016,-0.0258,0.1487
1493735937200,PC6771,0.0032,0.1284,-0.0235
1493735937225,PC6771,-0.0422,-0.0392,0.0747
1493735937249,PC6771,-0.0146,0.0057,0.0372
1493735937275,PC6771,0.0886,0.2058,-0.2833
1493735937299,PC6771,0.1065,0.1328,-0.1448
1493735937324,PC6771,0.16899999999999998,0.17600000000000002,-0.2513
1493735937349,PC6771,0.2119,0.248,-0.3092
1493735937375,PC6771,0.1674,0.1914,-0.2655
1493735937399,PC6771,0.0579,0.1818,-0.1239
1493735937424,PC6771,0.0303,0.2188,-0.0503
1493735937449,PC6771,0.0337,0.1808,0.0158
1493735937473,PC6771,0.0203,0.1633,0.0707
1493735937499,PC6771,-0.0017,0.08800000000000001,0.1757
1493735937524,PC6771,0.0245,0.1019,0.1395
1493735937549,PC6771,0.1011,0.1214,0.101
1493735937574,PC6771,0.1417,0.0958,0.0374
1493735937599,PC6771,0.2508,0.1145,-0.3662
1493735937624,PC6771,0.0914,0.2559,-0.0775
1493735937649,PC6771,0.1435,-0.0195,0.3783
1493735937673,PC6771,-0.2567,0.1065,0.1768
1493735937699,PC6771,-0.0901,0.2748,0.0814
1493735937724,PC6771,0.104,0.251,0.0873
1493735937750,PC6771,-0.0417,0.029,-0.2275
1493735937774,PC6771,0.1151,-0.1475,-0.0618
1493735937799,PC6771,-0.2488,-0.1308,0.0643
1493735937824,PC6771,-0.4327,-0.0435,-0.1566
1493735937849,PC6771,-0.3293,-0.0085,0.0458
1493735937873,PC6771,-0.2273,0.0197,0.0447
1493735937899,PC6771,-0.102,-0.0461,-0.0247
1493735937924,PC6771,-0.0455,-0.0312,-0.0573
1493735937949,PC6771,-0.0201,-0.0461,-0.0214
1493735937974,PC6771,-0.0208,-0.0095,-0.0245
1493735937999,PC6771,0.0104,0.0977,-0.0124
1493735938025,PC6771,0.038,0.0656,-0.0516
1493735938049,PC6771,0.0589,0.1079,-0.0824
1493735938073,PC6771,0.1129,0.1518,-0.0696
1493735938099,PC6771,0.1836,0.0776,0.0091
1493735938124,PC6771,0.1391,-0.0792,0.0365
1493735938149,PC6771,0.1795,-0.1874,-0.0044
1493735938174,PC6771,0.1947,-0.162,-0.0963
1493735938199,PC6771,0.0715,0.0718,-0.13
1493735938224,PC6771,-0.036000000000000004,0.1565,-0.0742
1493735938249,PC6771,0.0112,0.0905,-0.0395
1493735938273,PC6771,0.0206,-0.0181,-0.1068
1493735938299,PC6771,0.1379,-0.1922,-0.2147
1493735938324,PC6771,-0.0307,-0.0587,-0.2095
1493735938349,PC6771,-0.0948,-0.0539,-0.142
1493735938374,PC6771,0.05,-0.3121,0.0749
1493735938399,PC6771,0.003,-0.0564,0.2083
1493735938424,PC6771,-0.0064,0.0691,0.1941
1493735938449,PC6771,0.0993,-0.0308,0.1398
1493735938473,PC6771,-0.2844,0.1656,-0.0773
1493735938499,PC6771,0.1509,-0.0533,-0.2276
1493735938524,PC6771,-0.0288,-0.0612,-0.1726
1493735938548,PC6771,-0.2481,-0.1275,0.0345
1493735938573,PC6771,-0.1076,-0.0761,-0.0782
1493735938598,PC6771,0.0018,-0.0813,-0.2013
1493735938623,PC6771,-0.0139,-0.0568,-0.0878
1493735938648,PC6771,0.0609,-0.1154,0.1048
1493735938673,PC6771,0.0393,-0.0872,0.1934
1493735938699,PC6771,0.001,0.099,0.1708
1493735938723,PC6771,-0.0191,0.1137,0.0574
1493735938748,PC6771,-0.0354,0.0008,0.0073
1493735938773,PC6771,0.0137,-0.161,0.0447
1493735938798,PC6771,0.0583,-0.0944,-0.0372
1493735938823,PC6771,-0.0208,-0.1628,-0.0697
1493735938848,PC6771,-0.0754,-0.2851,-0.0792
1493735938873,PC6771,-0.096,-0.3162,-0.0992
1493735938897,PC6771,-0.0864,-0.2697,-0.0352
1493735938923,PC6771,-0.0888,-0.0029,-0.0408
1493735938948,PC6771,-0.1097,0.0452,0.0282
1493735938973,PC6771,-0.1239,-0.0083,0.0831
1493735938998,PC6771,-0.0377,-0.0159,0.1857
1493735939023,PC6771,-0.0198,-0.0149,0.2289
1493735939049,PC6771,0.0703,0.0582,0.0691
1493735939075,PC6771,-0.249,0.0094,0.3791
1493735939097,PC6771,0.0246,-0.0871,-0.1307
1493735939123,PC6771,0.0804,-0.005,-0.2463
